Time,NO,PM10,PM2.5,AQI
5/6/2023 9:00,10.49,7.92,5.17,22
5/6/2023 10:00,9.65,7.5,4.89,20
5/6/2023 11:00,10.89,7.89,5.1,21
5/6/2023 12:00,11,9.27,6.04,25
5/6/2023 13:00,8.9,9.39,6.29,26
5/6/2023 14:00,4.18,6.5,4.55,19
5/6/2023 15:00,5.21,7.95,5.92,25
5/6/2023 16:00,5.42,9.84,7.4,31
5/6/2023 17:00,8.5,9.7,7.03,29
5/6/2023 18:00,6.28,5.84,3.8,16
5/6/2023 19:00,7.4,11.28,9.94,41
5/6/2023 20:00,6.43,4.42,3.04,13
5/6/2023 21:00,7.89,3.96,3.1,13
5/6/2023 22:00,13.86,8.61,7.14,30
5/6/2023 23:00,8.35,7.07,5.11,21
5/7/2023 0:00,4.56,7.96,5.87,24
5/7/2023 1:00,5.02,8.53,6.27,26
5/7/2023 2:00,4.31,8,6.18,26
5/7/2023 3:00,4.81,7.17,5.38,22
5/7/2023 4:00,4.37,6.68,4.9,20
5/7/2023 5:00,10.13,8.09,5.81,24
5/7/2023 6:00,14.11,7.61,5.36,22
5/7/2023 7:00,10.27,7.39,5.19,22
5/7/2023 8:00,10.62,6.35,4.49,19
5/7/2023 9:00,10.59,6.21,4.13,17
5/7/2023 10:00,12.96,7.8,4.61,19
5/7/2023 11:00,3.04,4.83,3.12,13
5/7/2023 12:00,3.36,4.93,3.25,14
5/7/2023 13:00,4.91,5.96,4.11,17
5/7/2023 14:00,1.84,4.1,2.39,10
5/7/2023 15:00,1.95,5.05,2.82,12
5/7/2023 16:00,1.9,6.06,3.46,14
5/7/2023 17:00,2.58,13.04,10.67,44
5/7/2023 18:00,2.87,8.32,6.08,25
5/7/2023 19:00,3.85,8.29,5.19,22
5/7/2023 20:00,4.41,5.33,3.13,13
5/7/2023 21:00,3.52,4.88,3.43,14
5/7/2023 22:00,3.53,4.96,3.45,14
5/7/2023 23:00,1.23,1.78,1.21,5
5/8/2023 0:00,1.76,2.27,1.27,5
5/8/2023 1:00,0.72,1.36,0.61,3
5/8/2023 2:00,0.82,2.12,0.74,3
5/8/2023 3:00,0.43,1.61,0.61,3
5/8/2023 4:00,1.16,1.39,0.51,2
5/8/2023 5:00,1.35,1.69,0.71,3
5/8/2023 6:00,4.55,1.62,0.59,2
5/8/2023 7:00,12.74,4.1,0.9,4
5/8/2023 8:00,13.52,4.95,1.22,5
5/8/2023 9:00,8.42,5.38,1.28,5
5/8/2023 10:00,6.17,2.45,1.1,5
5/8/2023 11:00,6.57,2.66,1.38,6
5/8/2023 12:00,6.99,5.24,2.25,9
5/8/2023 13:00,3.6,5.73,2.69,11
5/8/2023 14:00,4.41,5.73,2.63,11
5/8/2023 15:00,4.64,6.76,2.92,12
5/8/2023 16:00,4.91,5.43,2.99,12
5/8/2023 17:00,4.91,6.15,3.25,14
5/8/2023 18:00,5.58,5.55,3.13,13
5/8/2023 19:00,8.62,5.27,3.03,13
5/8/2023 20:00,13.69,14.15,9.94,41
5/8/2023 21:00,17.68,20.01,9.5,40
5/8/2023 22:00,12.33,6.74,4.08,17
5/8/2023 23:00,6.67,10.47,6.98,29
5/9/2023 0:00,4.38,18.12,12.09,51
5/9/2023 1:00,5.88,15.41,10.12,42
5/9/2023 2:00,3.55,15.71,9.79,41
5/9/2023 3:00,3.48,16.39,9.87,41
5/9/2023 4:00,2.5,15.93,9.31,39
5/9/2023 5:00,4.19,14.58,8.82,37
5/9/2023 6:00,7.75,14.29,8.77,37
5/9/2023 7:00,15.62,15.94,9.38,39
5/9/2023 8:00,12.16,17.62,9.99,42
5/9/2023 9:00,6.34,17.28,10.21,43
5/9/2023 10:00,5.87,14.31,8.62,36
5/9/2023 11:00,4.05,12.04,7.31,30
5/9/2023 12:00,4.64,10.88,6.44,27
5/9/2023 13:00,3.41,9.38,5.73,24
5/9/2023 14:00,3.86,10.05,5.83,24
5/9/2023 15:00,4.59,9.3,4.85,20
5/9/2023 16:00,7.16,9.19,3.89,16
5/9/2023 17:00,4.36,7.46,4.18,17
5/9/2023 18:00,12.59,7.04,3.06,13
5/9/2023 19:00,7.7,5.61,2.46,10
5/9/2023 20:00,4.69,6.74,3.4,14
5/9/2023 21:00,8.63,8.67,4.3,18
5/9/2023 22:00,9.27,9.32,4.71,20
5/9/2023 23:00,4.36,8.79,4.63,19
5/10/2023 0:00,4.05,8.36,4.78,20
5/10/2023 1:00,2.35,6.34,4.01,17
5/10/2023 2:00,1.85,5.78,3.63,15
5/10/2023 3:00,1.54,3.96,2.72,11
5/10/2023 4:00,1.62,5.46,3.14,13
5/10/2023 5:00,1.91,5.6,3.3,14
5/10/2023 6:00,3.12,5.04,3.26,14
5/10/2023 7:00,8.62,3.72,2.1,9
5/10/2023 8:00,7.32,3.48,1.88,8
5/10/2023 9:00,6.87,4.19,1.51,6
5/10/2023 10:00,5.23,9.28,2.07,9
5/10/2023 11:00,4.37,2.58,1.04,4
5/10/2023 12:00,3.29,4.18,1.42,6
5/10/2023 13:00,3.98,4.31,1.53,6
5/10/2023 14:00,4,2.75,1.28,5
5/10/2023 15:00,3.11,3.66,1.54,6
5/10/2023 16:00,3.18,4.04,1.75,7
5/10/2023 17:00,3.35,4.74,1.92,8
5/10/2023 18:00,3.3,6,2.61,11
5/10/2023 19:00,3.68,4.51,2.1,9
5/10/2023 20:00,5.61,4.07,2.42,10
5/10/2023 21:00,5.47,4.56,2.66,11
5/10/2023 22:00,3.24,7.43,3.9,16
5/10/2023 23:00,2.33,8.85,4.5,19
5/11/2023 0:00,1.92,6.26,3.37,14
5/11/2023 1:00,2.62,5.17,3.02,13
5/11/2023 2:00,0.82,4.57,2.97,12
5/11/2023 3:00,1.27,5.55,3.22,13
5/11/2023 4:00,2.21,7.57,4,17
5/11/2023 5:00,1.59,7.28,4.07,17
5/11/2023 6:00,4.78,9.83,4.86,20
5/11/2023 7:00,10.06,11.15,5.46,23
5/11/2023 8:00,9.14,10.76,5.32,22
5/11/2023 9:00,6.28,10.21,4.51,19
5/11/2023 10:00,4.09,5.53,2.93,12
5/11/2023 11:00,4.5,4.5,2.26,9
5/11/2023 12:00,7.63,4.28,2.23,9
5/11/2023 13:00,12.9,4.46,2.12,9
5/11/2023 14:00,10.03,3.78,1.81,8
5/11/2023 15:00,12.28,3.51,1.86,8
5/11/2023 16:00,14.71,3.03,1.86,8
5/11/2023 17:00,10.09,4.14,2.33,10
5/11/2023 18:00,5.34,3.82,2.03,8
5/11/2023 19:00,5.78,4.95,2.82,12
5/11/2023 20:00,6.1,5.25,3.25,14
5/11/2023 21:00,8.37,6.25,4.4,18
5/11/2023 22:00,13.21,6.58,4.83,20
5/11/2023 23:00,23.1,9.68,7.24,30
5/12/2023 0:00,36.38,10.96,8.36,35
5/12/2023 1:00,20.87,11.65,8.33,35
5/12/2023 2:00,24.26,11.85,9.11,38
5/12/2023 3:00,14,9.82,7.2,30
5/12/2023 4:00,9.19,8.69,5.74,24
5/12/2023 5:00,18.51,8.04,5.67,24
5/12/2023 6:00,13.14,8.13,5.98,25
5/12/2023 7:00,18.54,8.97,6.06,25
5/12/2023 8:00,21.33,9.54,5.56,23
5/12/2023 9:00,17.03,11.14,6.08,25
5/12/2023 10:00,9.6,9.22,5.58,23
5/12/2023 11:00,7.22,8.43,5.16,22
5/12/2023 12:00,5.18,8.01,5.16,22
5/12/2023 13:00,11.49,8.33,5.27,22
5/12/2023 14:00,7.46,7.08,4.55,19
5/12/2023 15:00,6.98,7.83,4.51,19
5/12/2023 16:00,6.09,8.01,4.87,20
5/12/2023 17:00,6.08,8.26,5.45,23
5/12/2023 18:00,7.53,4.85,3.1,13
5/12/2023 19:00,11.61,5.75,3.61,15
5/12/2023 20:00,10.88,5.46,3.48,15
5/12/2023 21:00,20.64,6.98,4.93,21
5/12/2023 22:00,22.27,9.07,6.94,29
5/12/2023 23:00,29.17,11.74,9.38,39
5/13/2023 0:00,32.84,14.22,10.8,45
5/13/2023 1:00,33.81,15.92,12.57,52
5/13/2023 2:00,28.9,26.53,21.95,72
5/13/2023 3:00,27.14,14.39,11.77,49
5/13/2023 4:00,27.55,12.61,10.4,43
5/13/2023 5:00,26.57,15.58,13.08,53
5/13/2023 6:00,13.07,5.27,4.93,21
5/13/2023 7:00,8.63,4.73,4.35,18
5/13/2023 8:00,12.51,6.09,5.4,23
5/13/2023 9:00,24.71,11.39,10.09,42
5/13/2023 10:00,17.52,10.86,8.61,36
5/13/2023 11:00,12.94,10.31,7.57,32
5/13/2023 12:00,17.92,12.62,10.23,43
5/13/2023 13:00,16.96,11.97,9.47,39
5/13/2023 14:00,15,10.56,8.42,35
5/13/2023 15:00,12.4,11.1,9.22,38
5/13/2023 16:00,14.99,13.1,11.08,46
5/13/2023 17:00,13.63,14.16,11.66,49
5/13/2023 18:00,20.19,15.81,14.02,55
5/13/2023 19:00,22.16,15.26,13.82,55
5/13/2023 20:00,29.09,18.89,16.77,61
5/13/2023 21:00,21.38,19.69,17.59,63
5/13/2023 22:00,48.83,23.14,20.24,68
5/13/2023 23:00,56.13,24.34,21.91,72
5/14/2023 0:00,13.55,12.32,10.31,43
5/14/2023 1:00,7.86,7.42,5.79,24
5/14/2023 2:00,4.96,7.38,5.73,24
5/14/2023 3:00,5.08,7.28,5.53,23
5/14/2023 4:00,4.78,8.06,6.07,25
5/14/2023 5:00,7.13,8.8,7.16,30
5/14/2023 6:00,16.82,9.33,7.1,30
5/14/2023 7:00,16.53,10.37,6.73,28
5/14/2023 8:00,3.49,6.53,4.94,21
5/14/2023 9:00,3.15,6.68,4.56,19
5/14/2023 10:00,3.2,5.69,3.81,16
5/14/2023 11:00,2.72,2.87,2.13,9
5/14/2023 12:00,2.41,2.28,1.75,7
5/14/2023 13:00,4.4,2.73,1.65,7
5/14/2023 14:00,4.07,4.41,2.63,11
5/14/2023 15:00,3.45,7.91,4.45,19
5/14/2023 16:00,2.95,9.28,5.32,22
5/14/2023 17:00,3.69,8.6,4.97,21
5/14/2023 18:00,3.9,5.88,3.43,14
5/14/2023 19:00,4.48,6.13,3.31,14
5/14/2023 20:00,4.6,6.02,3.36,14
5/14/2023 21:00,5.44,6.31,3.53,15
5/14/2023 22:00,5.56,6.95,3.97,17
5/14/2023 23:00,5.56,7.39,4.07,17
5/15/2023 0:00,5.43,8.45,4.37,18
5/15/2023 1:00,4.73,8.61,4.36,18
5/15/2023 2:00,3.33,10.57,6.05,25
5/15/2023 3:00,1.61,9.8,5.37,22
5/15/2023 4:00,1.73,8.71,4.66,19
5/15/2023 5:00,1.77,8.61,4.49,19
5/15/2023 6:00,4.72,8.65,4.36,18
5/15/2023 7:00,8.05,8.59,4.29,18
5/15/2023 8:00,7.35,9.71,4.33,18
5/15/2023 9:00,7.01,7.36,3.6,15
5/15/2023 10:00,3.82,6.16,3.11,13
5/15/2023 11:00,3.95,4.26,2.23,9
5/15/2023 12:00,4.06,4.2,2.04,8
5/15/2023 13:00,3.55,3.77,1.98,8
5/15/2023 14:00,3.32,4.25,1.98,8
5/15/2023 15:00,2.89,4.8,2.1,9
5/15/2023 16:00,5.16,3.32,1.99,8
5/15/2023 17:00,4.44,3.98,2.34,10
5/15/2023 18:00,6.92,6.34,2.74,11
5/15/2023 19:00,11.21,9.63,3.38,14
5/15/2023 20:00,11.98,8.45,3.66,15
5/15/2023 21:00,11.98,8.28,3.57,15
5/15/2023 22:00,12.06,7.92,4.06,17
5/15/2023 23:00,9.28,8.76,4.93,21
5/16/2023 0:00,8.26,7.41,4.27,18
5/16/2023 1:00,6.3,7.16,4.05,17
5/16/2023 2:00,5.78,8.37,4.67,19
5/16/2023 3:00,4.96,8.55,4.75,20
5/16/2023 4:00,3.72,7.28,3.88,16
5/16/2023 5:00,6.26,7.5,3.97,17
5/16/2023 6:00,14.4,11.81,4.9,20
5/16/2023 7:00,17.12,13.85,5.68,24
5/16/2023 8:00,11.21,14.19,6.39,27
5/16/2023 9:00,11.56,16.66,7.56,32
5/16/2023 10:00,5.76,15.97,8.97,37
5/16/2023 11:00,3.32,14.86,8.93,37
5/16/2023 12:00,3.66,14.08,8.8,37
5/16/2023 13:00,3.03,13.1,8.67,36
5/16/2023 14:00,3.27,13.14,8.64,36
5/16/2023 15:00,4.11,12,7.94,33
5/16/2023 16:00,4.27,11.36,7.4,31
5/16/2023 17:00,4.84,11.67,7.09,30
5/16/2023 18:00,5.09,10.05,6.27,26
5/16/2023 19:00,4.75,9.89,5.98,25
5/16/2023 20:00,6.32,10.47,6.6,28
5/16/2023 21:00,11.52,11.14,7.45,31
5/16/2023 22:00,17.82,15.36,9.68,40
5/16/2023 23:00,23.67,16.71,10.45,44
5/17/2023 0:00,41.03,20.71,13.88,55
5/17/2023 1:00,42.2,28.05,18.56,65
5/17/2023 2:00,26.67,20.01,13.75,55
5/17/2023 3:00,19.16,17.93,12.92,53
5/17/2023 4:00,13.48,16.92,11.42,48
5/17/2023 5:00,10.33,14.45,10.19,42
5/17/2023 6:00,14.49,14.47,10.55,44
5/17/2023 7:00,16.6,16.36,11.12,46
5/17/2023 8:00,15.49,17.74,10.84,45
5/17/2023 9:00,17.37,23.25,11.12,46
5/17/2023 10:00,12.26,20,9.87,41
5/17/2023 11:00,6.43,16.12,8.72,36
5/17/2023 12:00,5.39,15.4,8.76,36
5/17/2023 13:00,4.62,15.18,9.55,40
5/17/2023 14:00,4.62,15.71,9.55,40
5/17/2023 15:00,4.61,15.64,9.84,41
5/17/2023 16:00,5.78,16.34,9.81,41
5/17/2023 17:00,4.84,13.8,9.23,38
5/17/2023 18:00,5.67,14.04,8.93,37
5/17/2023 19:00,6.73,14.07,9.12,38
5/17/2023 20:00,6.94,13.16,8.32,35
5/17/2023 21:00,7.78,13.16,8.54,36
5/17/2023 22:00,7.43,11.26,7.53,31
5/17/2023 23:00,6.8,11.33,7.94,33
5/18/2023 0:00,5.89,10.33,7.15,30
5/18/2023 1:00,6.75,9.05,6.11,25
5/18/2023 2:00,2.97,8.29,5.91,25
5/18/2023 3:00,3.46,8.8,6.38,27
5/18/2023 4:00,3.05,7.67,5.51,23
5/18/2023 5:00,3,8.35,5.49,23
5/18/2023 6:00,11.05,10.2,5.65,24
5/18/2023 7:00,16.12,12.82,5.46,23
5/18/2023 8:00,15.24,14.96,5.52,23
5/18/2023 9:00,11.93,17.3,5.92,25
5/18/2023 10:00,5.33,11.11,5,21
5/18/2023 11:00,3.81,8.25,4.48,19
5/18/2023 12:00,5.66,10.45,4.98,21
5/18/2023 13:00,4.26,12.02,5.54,23
5/18/2023 14:00,3.95,11.85,5.77,24
5/18/2023 15:00,4.41,12.46,5.72,24
5/18/2023 16:00,4.28,12.47,5.83,24
5/18/2023 17:00,5.82,13.68,6.38,27
5/18/2023 18:00,5.38,10.92,5.96,25
5/18/2023 19:00,5.07,8.5,5.11,21
5/18/2023 20:00,7.24,9.99,5.67,24
5/18/2023 21:00,8.32,10.01,6.37,27
5/18/2023 22:00,7.09,10.96,6.5,27
5/18/2023 23:00,4.98,8.46,5.1,21
5/19/2023 0:00,4.18,6.33,4.31,18
5/19/2023 1:00,3.77,6.14,4.63,19
5/19/2023 2:00,2.4,8.36,5.97,25
5/19/2023 3:00,1.4,16.57,10.65,44
5/19/2023 4:00,2.53,21.27,13.19,53
5/19/2023 5:00,4.73,23.12,13.6,54
5/19/2023 6:00,6.84,21.76,13.31,54
5/19/2023 7:00,10.41,22.64,13.58,54
5/19/2023 8:00,13.36,25.15,14.04,55
5/19/2023 9:00,16.43,24.68,14.05,55
5/19/2023 10:00,11.7,20.37,12.92,53
5/19/2023 10:01,0,0,0,0
5/19/2023 11:00,0,20.41,12.36,52
5/19/2023 11:01,0,0,0,0
5/19/2023 12:00,11.96,17.36,11.44,48
5/19/2023 13:00,7.33,15.63,10.42,43
5/19/2023 14:00,5.69,16.04,10.27,43
5/19/2023 15:00,4.52,15,9.96,42
5/19/2023 16:00,5.18,16.2,10.09,42
5/19/2023 17:00,6.2,14.5,10.12,42
5/19/2023 18:00,4.85,13.78,9.66,40
5/19/2023 19:00,11.28,15.3,10.46,44
5/19/2023 20:00,14.85,18.63,12.5,52
5/19/2023 21:00,21.35,21.71,14.88,57
5/19/2023 22:00,33.79,20,13.87,55
5/19/2023 23:00,25.76,21.92,15.25,58
5/20/2023 0:00,24.67,20.86,14.11,55
5/20/2023 1:00,10,19.22,13.14,53
5/20/2023 2:00,14.74,19.36,12.81,53
5/20/2023 3:00,18.63,18.76,12.87,53
5/20/2023 4:00,16.52,19.38,13.23,54
5/20/2023 5:00,9.91,18.28,12.43,52
5/20/2023 6:00,9.65,18.17,12.46,52
5/20/2023 7:00,9.64,18.84,12.17,51
5/20/2023 8:00,14.24,14.21,8.93,37
5/20/2023 9:00,15.21,13.38,8.16,34
5/20/2023 10:00,22.88,16.73,9.44,39
5/20/2023 11:00,24.36,19.02,10.92,46
5/20/2023 12:00,16.04,19.27,12.16,51
5/20/2023 13:00,8.79,17.39,11.94,50
5/20/2023 14:00,11.82,18.15,11.63,48
5/20/2023 15:00,6.91,18.27,11.97,50
5/20/2023 16:00,9.15,19.94,12.97,53
5/20/2023 17:00,9.51,15.42,10.69,45
5/20/2023 18:00,9.73,13.61,9.72,41
5/20/2023 19:00,17.12,18.19,13.74,55
5/20/2023 20:00,13.27,23.58,19.24,66
5/20/2023 21:00,16.99,28.43,22.63,73
5/20/2023 22:00,25.83,32.95,27.04,82
5/20/2023 23:00,29.3,35.48,30.61,90
5/21/2023 0:00,35.65,34.3,29.93,89
5/21/2023 1:00,32.15,33.49,28.57,86
5/21/2023 2:00,37.86,37.01,31.52,92
5/21/2023 3:00,28.06,32.45,27.7,84
5/21/2023 4:00,24.92,33.35,28.91,86
5/21/2023 5:00,21.78,31.52,27.72,84
5/21/2023 6:00,21.42,30.31,25.82,80
5/21/2023 7:00,18.77,31.57,25.41,79
5/21/2023 8:00,16,29.58,25.47,79
5/21/2023 9:00,15.26,26.91,22.18,72
5/21/2023 10:00,20.46,27.29,22.06,72
5/21/2023 11:00,22.02,23.89,18.67,65
5/21/2023 12:00,10.55,17.17,13.02,53
5/21/2023 13:00,6.44,16.56,12.76,53
5/21/2023 14:00,5.42,17.72,13.86,55
5/21/2023 15:00,6.77,17.84,14.49,56
5/21/2023 16:00,5.66,10.84,8.38,35
5/21/2023 17:00,6.46,9.78,7.09,30
5/21/2023 18:00,8.93,8.27,6.18,26
5/21/2023 19:00,5.53,5.31,4.07,17
5/21/2023 20:00,5.91,4.83,3.77,16
5/21/2023 21:00,5.81,5.65,4.29,18
5/21/2023 22:00,7.48,7.82,5.79,24
5/21/2023 23:00,8.72,9.35,7.17,30
5/22/2023 0:00,8.5,9.49,6.55,27
5/22/2023 1:00,6.49,17.05,7.36,31
5/22/2023 2:00,4.65,8.61,4.84,20
5/22/2023 3:00,4.99,7.76,4.96,21
5/22/2023 4:00,5.34,8.52,5.21,22
5/22/2023 5:00,3.78,7.64,4.64,19
5/22/2023 6:00,5.28,8.05,4.84,20
5/22/2023 7:00,9.18,8.94,5.09,21
5/22/2023 8:00,8.54,9.4,5.24,22
5/22/2023 9:00,5.38,8.39,4.89,20
5/22/2023 10:00,3.81,8.18,4.88,20
5/22/2023 11:00,3.84,8.6,4.92,20
5/22/2023 12:00,4.02,8.67,4.54,19
5/22/2023 13:00,3.35,8.32,4.48,19
5/22/2023 14:00,3.59,8.88,4.54,19
5/22/2023 15:00,4.03,9.39,5.04,21
5/22/2023 16:00,4.13,9.4,5.2,22
5/22/2023 17:00,4.15,10.15,6.09,25
5/22/2023 18:00,4.81,10.7,6.29,26
5/22/2023 19:00,4.59,10.37,5.89,25
5/22/2023 20:00,6.18,11.89,6.28,26
5/22/2023 21:00,6.6,11.2,6.11,25
5/22/2023 22:00,10.57,11.35,6.41,27
5/22/2023 23:00,8.47,13.08,6.85,29
5/23/2023 0:00,6.07,19.09,8.51,35
5/23/2023 1:00,4.64,13.08,7.88,33
5/23/2023 2:00,4.63,14.92,8.52,36
5/23/2023 3:00,5.36,15.85,8.99,37
5/23/2023 4:00,4.7,14.23,8.28,34
5/23/2023 5:00,4.98,14.89,8.34,35
5/23/2023 6:00,6.28,16.13,8.36,35
5/23/2023 7:00,12.05,16.49,8.69,36
5/23/2023 8:00,14.27,19.09,9,38
5/23/2023 9:00,9.58,19.08,9.06,38
5/23/2023 10:00,4.63,16.48,8.61,36
5/23/2023 11:00,3.86,14.17,8.15,34
5/23/2023 12:00,3.39,13.98,7.94,33
5/23/2023 13:00,2.8,13.73,8.09,34
5/23/2023 14:00,3.13,14.82,7.76,32
5/23/2023 15:00,3.22,13.76,7.59,32
5/23/2023 16:00,3.15,13.89,7.35,31
5/23/2023 17:00,3.35,13.1,7.53,31
5/23/2023 18:00,3.51,12.41,7.18,30
5/23/2023 19:00,4.07,11.29,7,29
5/23/2023 20:00,3.94,11,6.89,29
5/23/2023 21:00,5.72,12.89,7.54,31
5/23/2023 22:00,10.77,13.52,8.39,35
5/23/2023 23:00,11,14.35,8.44,35
5/24/2023 0:00,10.28,14.67,9.62,40
5/24/2023 1:00,6,12.67,7.69,32
5/24/2023 2:00,5.94,11.46,7.51,31
5/24/2023 3:00,4.97,12.41,7.59,32
5/24/2023 4:00,5.69,11.61,7.58,32
5/24/2023 5:00,3.68,12.08,7.54,31
5/24/2023 6:00,5.82,13.26,7.78,32
5/24/2023 7:00,7.09,14.39,7.79,32
5/24/2023 8:00,6.65,13.4,7.35,31
5/24/2023 9:00,6.19,12.98,7.59,32
5/24/2023 10:00,4.12,13.82,7.62,32
5/24/2023 11:00,4.36,14.31,7.9,33
5/24/2023 12:00,3.71,15.23,8.76,36
5/24/2023 13:00,3.4,16.29,9.58,40
5/24/2023 14:00,3.22,16.93,9.82,41
5/24/2023 15:00,3.95,16.84,10.2,42
5/24/2023 16:00,4.83,19.46,12.22,51
5/24/2023 17:00,4.56,16.1,10.76,45
5/24/2023 18:00,4.37,9.71,6.85,29
5/24/2023 19:00,6.25,7.2,4.99,21
5/24/2023 20:00,6.53,6.08,4.26,18
5/24/2023 21:00,6.69,5.26,3.45,14
5/24/2023 22:00,7.06,3.99,2.5,10
5/24/2023 23:00,6.14,24.69,18.36,64
5/25/2023 0:00,2.77,3.46,2.46,10
5/25/2023 1:00,2.59,3.78,2.5,10
5/25/2023 2:00,2.8,4.34,2.42,10
5/25/2023 3:00,2.6,4.96,2.68,11
5/25/2023 4:00,2.97,4.42,2.95,12
5/25/2023 5:00,4.98,6.77,3.62,15
5/25/2023 6:00,8.93,7.23,4.21,18
5/25/2023 7:00,11.72,9.8,5.28,22
5/25/2023 8:00,9.49,11.09,6.06,25
5/25/2023 9:00,7.78,12.31,6.69,28
5/25/2023 10:00,4.39,12.49,6.66,28
5/25/2023 11:00,4.1,11.33,6.08,25
5/25/2023 12:00,3.46,10.25,5.06,21
5/25/2023 13:00,3.45,9.89,4.7,20
5/25/2023 14:00,3.36,9.45,4.5,19
5/25/2023 15:00,7.82,15.41,6.89,29
5/25/2023 16:00,12.94,20.48,10.19,42
5/25/2023 17:00,16.72,21.12,10.14,42
5/25/2023 18:00,20.93,18.96,10,42
5/25/2023 19:00,29.1,20.16,11.46,48
5/25/2023 20:00,35.02,22.51,14.43,56
5/25/2023 21:00,36.61,22.33,14.33,56
5/25/2023 22:00,40.08,22.94,14.81,57
5/25/2023 23:00,31.88,24,15.37,58
5/26/2023 0:00,4.77,8.49,5.11,21
5/26/2023 1:00,2.99,5.55,3.09,13
5/26/2023 2:00,3.59,6.87,4.26,18
5/26/2023 3:00,3.31,4.19,2.93,12
5/26/2023 4:00,5.8,8.51,6.87,29
5/26/2023 5:00,7.08,7.17,5.52,23
5/26/2023 6:00,11.37,7.49,5.01,21
5/26/2023 7:00,12.37,9.67,5.03,21
5/26/2023 8:00,11.09,12.88,5.24,22
5/26/2023 9:00,8,8.5,4.46,19
5/26/2023 10:00,7.73,10.17,4.42,18
5/26/2023 11:00,6.17,8.7,3.92,16
5/26/2023 12:00,5.45,9.03,4.2,18
5/26/2023 13:00,7.49,11.82,5.09,21
5/26/2023 14:00,9.3,15.16,7.06,29
5/26/2023 15:00,11.17,15.83,7.06,29
5/26/2023 16:00,7.2,10.73,5.77,24
5/26/2023 17:00,7.8,11.53,6.18,26
5/26/2023 18:00,7.42,11.13,6.66,28
5/26/2023 19:00,8.41,10.55,6.07,25
5/26/2023 20:00,13.95,9.59,5.39,22
5/26/2023 21:00,13.1,8.03,4.84,20
5/26/2023 22:00,7.3,7.54,4.66,19
5/26/2023 23:00,8,5.36,3.75,16
5/27/2023 0:00,12.09,6.57,4.3,18
5/27/2023 1:00,10.92,7.85,5.06,21
5/27/2023 2:00,8.44,7.57,5.07,21
5/27/2023 3:00,7.89,7.37,4.54,19
5/27/2023 4:00,9.57,5.85,3.84,16
5/27/2023 5:00,18.26,6.55,4.5,19
5/27/2023 6:00,15.8,6.89,3.95,16
5/27/2023 7:00,13.07,7.72,4.29,18
5/27/2023 8:00,15.31,6.18,3.75,16
5/27/2023 9:00,13.7,5.55,3.25,14
5/27/2023 10:00,16.07,5.23,2.62,11
5/27/2023 11:00,7.65,5.25,2.58,11
5/27/2023 12:00,9.25,6.65,3.16,13
5/27/2023 13:00,11.52,6.39,3.53,15
5/27/2023 14:00,12.79,6.3,3.53,15
5/27/2023 15:00,11.02,6.85,3.91,16
5/27/2023 16:00,9.73,6.19,3.53,15
5/27/2023 17:00,5.08,5.32,3.07,13
5/27/2023 18:00,7.46,5.68,3.38,14
5/27/2023 19:00,9.29,6.57,3.77,16
5/27/2023 20:00,12.07,7.18,4.37,18
5/27/2023 21:00,16.24,8.1,4.87,20
5/27/2023 22:00,10.74,7,3.7,15
5/27/2023 23:00,4.55,5.55,3.06,13
5/28/2023 0:00,2.8,7.38,3.79,16
5/28/2023 1:00,2.36,8.36,4.97,21
5/28/2023 2:00,2.05,10.63,6.08,25
5/28/2023 3:00,1.85,11.24,6.03,25
5/28/2023 4:00,1.74,13.4,7.22,30
5/28/2023 5:00,1.92,15.18,7.69,32
5/28/2023 6:00,1.85,12.45,6.91,29
5/28/2023 7:00,2.94,14.33,7.12,30
5/28/2023 8:00,3.26,15.82,7.56,32
5/28/2023 9:00,2.64,15.58,7.72,32
5/28/2023 10:00,2.81,16.41,8.29,35
5/28/2023 11:00,2.64,15.03,7.91,33
5/28/2023 12:00,2.83,16.11,8.05,34
5/28/2023 13:00,3,15.9,8.27,34
5/28/2023 14:00,3.28,15.1,8.08,34
5/28/2023 15:00,3.37,14.33,7.34,31
5/28/2023 16:00,3.17,13.91,7.42,31
5/28/2023 17:00,2.89,12.31,7.03,29
5/28/2023 18:00,4.02,11.23,6.69,28
5/28/2023 19:00,4.19,10.86,6.31,26
5/28/2023 20:00,3.78,12.09,6.58,27
5/28/2023 21:00,4.17,12.09,6.76,28
5/28/2023 22:00,4.86,14.33,8.02,33
5/28/2023 23:00,4.21,14.08,7.59,32
5/29/2023 0:00,4.88,14.82,7.71,32
5/29/2023 1:00,4.46,14.18,7.71,32
5/29/2023 2:00,3.27,14.13,7.55,31
5/29/2023 3:00,3.26,14.24,7.71,32
5/29/2023 4:00,3.7,15.29,8.04,34
5/29/2023 5:00,6.73,14.98,8.32,35
5/29/2023 6:00,14.42,14.3,8.13,34
5/29/2023 7:00,24.96,22.56,10.51,44
5/29/2023 8:00,20.82,27.99,13.39,54
5/29/2023 9:00,19.83,29.09,13.22,54
5/29/2023 10:00,21.6,23.9,11.26,47
5/29/2023 11:00,12.12,15.62,7.95,33
5/29/2023 12:00,9.46,16.24,7.6,32
5/29/2023 13:00,9.71,15.79,7.16,30
5/29/2023 14:00,6.98,16.83,8.17,34
5/29/2023 15:00,4.88,22.21,8.72,36
